iter	F1	Logloss
0	0.9995012782	0.330069627
1	0.9998384317	0.1545181795
2	0.9998753666	0.0705856267
3	0.9999067589	0.03659982055
4	0.9999067589	0.01684631641
5	0.9999067589	0.009744178913
6	0.9999067589	0.005956196896
7	0.9999067589	0.00386557333
8	0.9999067589	0.002694718152
9	0.9999067589	0.001987894959
10	0.9999067589	0.001467257749
11	0.9999067589	0.001139664778
12	0.9999067589	0.0008891470593
13	0.9999067589	0.0007429732114
14	0.9999067589	0.0006823731113
15	0.999907682	0.0006107207743
16	0.999907682	0.0005643718699
17	0.9999086051	0.0005348852503
18	0.9999086051	0.000519865798
19	0.999907682	0.0005062748199
20	0.999907682	0.0004729623384
21	0.9999086051	0.0004662163241
22	0.9999086051	0.0004605646344
23	0.9999086051	0.0004605613917
24	0.9999086051	0.0004605613917
25	0.9999086051	0.0004531478558
26	0.9999086051	0.0004382123621
27	0.9999086051	0.0004382123621
28	0.9999086051	0.0004382123621
29	0.9999086051	0.000436223079
30	0.9999086051	0.000436223079
31	0.9999086051	0.000436223079
32	0.9999086051	0.000436223079
33	0.9999086051	0.0004362106269
34	0.9999086051	0.0004361981187
35	0.9999086051	0.0004361981187
36	0.9999086051	0.0004361981187
37	0.9999086051	0.0004361981187
38	0.9999086051	0.0004361981187
39	0.9999086051	0.0004361981187
40	0.9999086051	0.0004361981187
41	0.9999086051	0.0004361981187
42	0.9999086051	0.0004312466644
43	0.9999086051	0.0004312466644
44	0.9999086051	0.0004312466644
45	0.9999086051	0.0004312466644
46	0.9999086051	0.0004214327364
47	0.9999086051	0.0004214327364
48	0.9999086051	0.0004214283204
49	0.9999086051	0.0004214283204
50	0.9999086051	0.0004214283204
51	0.9999086051	0.0004214283204
52	0.9999086051	0.0004214283204
53	0.9999086051	0.0004214283204
54	0.9999086051	0.0004214283204
55	0.9999086051	0.0004214283204
56	0.9999086051	0.0004214283204
57	0.9999086051	0.0004214283204
58	0.9999086051	0.0004214283204
59	0.9999086051	0.0004214283204
60	0.9999086051	0.0004214283204
61	0.9999086051	0.0004214283204
62	0.9999086051	0.0004214283204
63	0.9999086051	0.0004214283204
64	0.9999086051	0.0004214283204
65	0.9999086051	0.0004214283204
66	0.9999086051	0.0004214283204
67	0.9999086051	0.0004214283204
68	0.9999086051	0.0004214283204
69	0.9999086051	0.0004214283204
70	0.9999086051	0.0004214283204
71	0.9999086051	0.0004214283204
72	0.9999086051	0.0004214283204
73	0.9999086051	0.0004156386188
74	0.9999086051	0.0004138251297
75	0.9999086051	0.0004057666328
76	0.9999086051	0.0004043130302
77	0.9999086051	0.0004028443083
78	0.9999086051	0.0004028443083
79	0.9999086051	0.0003999878749
80	0.9999086051	0.0003999878749
81	0.9999086051	0.0003999878749
82	0.9999086051	0.0003999878749
83	0.9999086051	0.0003999878749
84	0.9999086051	0.0003999878749
85	0.9999086051	0.0003999878749
86	0.9999086051	0.0003999878749
87	0.9999086051	0.0003999878749
88	0.9999086051	0.0003999878749
89	0.9999086051	0.0003999878749
90	0.9999086051	0.0003999878749
91	0.9999086051	0.0003999878749
